path_before,path_after,label,synthetic,category,task
E:\KOSHKIN_DOM\image_cache\1b8837f29809f84ebc0c9b1ae274e2ed.jpg,E:\KOSHKIN_DOM\image_cache\56424263bbccc30019eb6c5aad601bb1.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8c40b0f308467a5f40a81e76b3c216bf.jpg,E:\KOSHKIN_DOM\image_cache\8c40b0f308467a5f40a81e76b3c216bf.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\8a31e0b16886b1bf71530c4b02d4b455.jpg,E:\KOSHKIN_DOM\image_cache\8a31e0b16886b1bf71530c4b02d4b455.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9ce0ae8fd7f5e9fdb17c14f6e91ca939.jpg,E:\KOSHKIN_DOM\image_cache\88cf3ffafc09f52f573785f77fd48285.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\a874c91cb3ea531fc021cd9e767e1e34.jpg,E:\KOSHKIN_DOM\image_cache\a874c91cb3ea531fc021cd9e767e1e34.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\b37c36593d617ade1213b63ab77a6fa1.jpg,E:\KOSHKIN_DOM\image_cache\b37c36593d617ade1213b63ab77a6fa1.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\ede57734420c581b458e248f2146bde4.jpg,E:\KOSHKIN_DOM\image_cache\a46eec99360599d3cf89965f6e0d0f76.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\69431bcf474d37f13f60765a5be297b7.jpg,E:\KOSHKIN_DOM\image_cache\69431bcf474d37f13f60765a5be297b7.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\3db5f2b2e0f1669b6f53a9bc90610e87.jpg,E:\KOSHKIN_DOM\image_cache\f288d4bbe50339ab4083812e136dad49.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\a673c6cdff26b5f68f371003ba82039d.jpg,E:\KOSHKIN_DOM\image_cache\a673c6cdff26b5f68f371003ba82039d.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9dbdf14215243915c5a186dacde6b833.jpg,E:\KOSHKIN_DOM\image_cache\9dbdf14215243915c5a186dacde6b833.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\bba64f816ea510c1e31b01b4fe0ec85f.jpg,E:\KOSHKIN_DOM\image_cache\5ba6ba8618272c9351e5ec69848034be.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ca589c6f5b9f2eb0cffec029d8118b9c.jpg,E:\KOSHKIN_DOM\image_cache\ca589c6f5b9f2eb0cffec029d8118b9c.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\b4a4849de7192f4d2ea95ab2dea9a0e4.jpg,E:\KOSHKIN_DOM\image_cache\c520d7a2173d1d5ef413b7be73b46472.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c7f5c9c02a768b1d63f48a98c9f02a1d.jpg,E:\KOSHKIN_DOM\image_cache\c7f5c9c02a768b1d63f48a98c9f02a1d.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c5a2370595719a711b22bd60ddf89e62.jpg,E:\KOSHKIN_DOM\image_cache\c5a2370595719a711b22bd60ddf89e62.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\ea595e99d20df50deab2f29080c0dfa4.jpg,E:\KOSHKIN_DOM\image_cache\ea595e99d20df50deab2f29080c0dfa4.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\1e3db1299ee617d0f66b2b2f7e0ba65b.jpg,E:\KOSHKIN_DOM\image_cache\1e3db1299ee617d0f66b2b2f7e0ba65b.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\fbb2f159773a4579d1eabc08c7907821.jpg,E:\KOSHKIN_DOM\image_cache\fbb2f159773a4579d1eabc08c7907821.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\0b4973e9ca7eeea8120809c872bd63a2.jpg,E:\KOSHKIN_DOM\image_cache\2cb36e36f28340b9e0c0082bb2ca1b1a.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2071edd371a9d84ff0804097a3acf26b.jpg,E:\KOSHKIN_DOM\image_cache\f8d9a498933f7d0585208175c013c1a9.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7e7d306229e8f312a8c213edd78ce483.jpg,E:\KOSHKIN_DOM\image_cache\7e7d306229e8f312a8c213edd78ce483.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\1d5cc77d344ab0d277c4b187778c7545.jpg,E:\KOSHKIN_DOM\image_cache\00bb7e61078c8c684d6264a289ee6e8d.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\453511026426ea725c56e897ba57b0ca.jpg,E:\KOSHKIN_DOM\image_cache\9d121b6ad3666b87d4334c22fe03cc7f.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\9f78162826c5f19a3a551330ad203b78.jpg,E:\KOSHKIN_DOM\image_cache\9f78162826c5f19a3a551330ad203b78.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\378991e11ff415bc9b591a235be63e62.jpg,E:\KOSHKIN_DOM\image_cache\55541ad9ccba0e5cde5f005f59daa917.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ccfc9aff7de08ad3e7c4b097bd7b9215.jpg,E:\KOSHKIN_DOM\image_cache\ccfc9aff7de08ad3e7c4b097bd7b9215.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\7233e98995b795247cc1892f677d143c.jpg,E:\KOSHKIN_DOM\image_cache\7233e98995b795247cc1892f677d143c.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\1a484d1b8e98b166a2bdb6ec0426ecb1.jpg,E:\KOSHKIN_DOM\image_cache\1a484d1b8e98b166a2bdb6ec0426ecb1.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c864e7bcfdb3672a58b85819705e0247.jpg,E:\KOSHKIN_DOM\image_cache\c864e7bcfdb3672a58b85819705e0247.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\4aa23b1bbd9914b74f4197a5a6121bb6.jpg,E:\KOSHKIN_DOM\image_cache\4aa23b1bbd9914b74f4197a5a6121bb6.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d106f887d60f378985439988613e438e.jpg,E:\KOSHKIN_DOM\image_cache\16934092eb2a6934fce71ab134c0909f.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\66b22a24264865cdc45ad49342ce6535.jpg,E:\KOSHKIN_DOM\image_cache\48feb204670b79c666e129e40bbd8e6c.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\6fba33acf616d1b4bd68e8fcfa5e82c6.jpg,E:\KOSHKIN_DOM\image_cache\99ec92a252e96ca05d96b70306cb95b3.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e953451af864fd4667416902afe9ee98.jpg,E:\KOSHKIN_DOM\image_cache\e953451af864fd4667416902afe9ee98.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\70da51dd8791881d65a19b4f581679ba.jpg,E:\KOSHKIN_DOM\image_cache\f01ff756fada5bc9918c2c36fc8bd65c.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\64e8d1ae58486f7a4ccf6b9c524098fd.jpg,E:\KOSHKIN_DOM\image_cache\64e8d1ae58486f7a4ccf6b9c524098fd.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c93845ccb2b76a543bfb1111afefedde.jpg,E:\KOSHKIN_DOM\image_cache\f7d77893754fa00998112c9c0db49b10.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\be8bfa0777b4bfe597735dbf7dc7a774.jpg,E:\KOSHKIN_DOM\image_cache\52f162df1424c104e642488a90b17508.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\eb8e70329e5aaef11c82b145ae599a42.jpg,E:\KOSHKIN_DOM\image_cache\eb8e70329e5aaef11c82b145ae599a42.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\a64baee3ce5a06d89eec2b412aab3cb0.jpg,E:\KOSHKIN_DOM\image_cache\a64baee3ce5a06d89eec2b412aab3cb0.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\dafca83f29909b64b18a7d3af95eaf8a.jpg,E:\KOSHKIN_DOM\image_cache\7f0a962ef8b41a55e92042a2b0d10fda.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\faec8f0bcfb90b2c31f36e92e567a021.jpg,E:\KOSHKIN_DOM\image_cache\8791f80b9e619e1bb7c563df0674fd8c.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\41519ea27153076dc6293db3e7f2dc52.jpg,E:\KOSHKIN_DOM\image_cache\41a0bc9ee4aa6c61eadcbce8174a063d.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\9a50b910455cd6a24ff09a97188a3fca.jpg,E:\KOSHKIN_DOM\image_cache\76b47167193b95aa4a38548360983105.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\19f333d2b4891ec615f30802f820046a.jpg,E:\KOSHKIN_DOM\image_cache\19f333d2b4891ec615f30802f820046a.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\dff49bd9c8c1237fcf7312ebcf168233.jpg,E:\KOSHKIN_DOM\image_cache\dff49bd9c8c1237fcf7312ebcf168233.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\cf51f55569de087ed70f39210d57e14b.jpg,E:\KOSHKIN_DOM\image_cache\f6bad69cc4efe3def4fe0e6582bcaf15.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\88cd19fa1ddbec5723ec65fd17cc61b6.jpg,E:\KOSHKIN_DOM\image_cache\4226a1cbfd36480700be88d86c220283.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7f9a8f51cc73c7f2a376cedccc76e3ab.jpg,E:\KOSHKIN_DOM\image_cache\81472500502dc71d2a09d478d9de0e2c.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\dd8e83520e90472bba379fbbc31acfb1.jpg,E:\KOSHKIN_DOM\image_cache\7a0547677ed92bc28e8e3697393b7ffe.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\60c233c683e19596c99fd09de6b39711.jpg,E:\KOSHKIN_DOM\image_cache\60c233c683e19596c99fd09de6b39711.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\23429fca94921f865ea261ce9ea28e70.jpg,E:\KOSHKIN_DOM\image_cache\23429fca94921f865ea261ce9ea28e70.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d3f01ecc1e4541812f8b315af77c406e.jpg,E:\KOSHKIN_DOM\image_cache\d3f01ecc1e4541812f8b315af77c406e.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\91854b4d23a896f694dba45ad43b98e2.jpg,E:\KOSHKIN_DOM\image_cache\a55be07e9d4d7dc7527d996247e477e4.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e89105049c044091d8494def8e080ad4.jpg,E:\KOSHKIN_DOM\image_cache\e89105049c044091d8494def8e080ad4.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\f8fd82e6a0f6bbf61a6b81ee66dd8ab1.jpg,E:\KOSHKIN_DOM\image_cache\39738c56900a7c096aae5512d2e54669.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\16879f5ebbbb84cb26666c191e560ea2.jpg,E:\KOSHKIN_DOM\image_cache\16879f5ebbbb84cb26666c191e560ea2.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\288078a35cd7b329a1b9081033a2ba03.jpg,E:\KOSHKIN_DOM\image_cache\288078a35cd7b329a1b9081033a2ba03.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\32643d5aeea21c3042e6e9093dc6d501.jpg,E:\KOSHKIN_DOM\image_cache\e713290def82ac6cefea4f60da3b8670.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\84f1cb606a3426382d117af3ee3ab4c4.jpg,E:\KOSHKIN_DOM\image_cache\84f1cb606a3426382d117af3ee3ab4c4.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\e0ffaa4bd97231c5b16051906cfd4be8.jpg,E:\KOSHKIN_DOM\image_cache\ac2cabb37bf5b3fa09c73be710423e91.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\1d78b931845c8fd67da0f6c2a025accf.jpg,E:\KOSHKIN_DOM\image_cache\664720a2283c5e9a8a7fa73aa63862ad.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\b9017e644a8459ffc3ce80f4d74a94de.jpg,E:\KOSHKIN_DOM\image_cache\094110c1c6f7842a51d32e43e6df8efd.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2605a8885c856985d4c5194c46902749.jpg,E:\KOSHKIN_DOM\image_cache\fb38c7704e559fa63fb479dd2ded6867.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\966ce55d31e7148100b559aac4d96443.jpg,E:\KOSHKIN_DOM\image_cache\966ce55d31e7148100b559aac4d96443.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\6fcaee22b284fed2317bcec4afe4bc14.jpg,E:\KOSHKIN_DOM\image_cache\81885459012a49578d74683b640b4366.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\6e4ee8317071254618ca218900e01d7c.jpg,E:\KOSHKIN_DOM\image_cache\6e4ee8317071254618ca218900e01d7c.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\91c3fcb77dc4c6a8ac5731ea97326d69.jpg,E:\KOSHKIN_DOM\image_cache\17ab0ce1a302cf305417a98c6213a5db.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\5411b2a9108c2eb9a90d5f7a36758c2d.jpg,E:\KOSHKIN_DOM\image_cache\25327dddda0d13e36c7d3aa52d85d863.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c70c455dc983548b28c64c27d6e97824.jpg,E:\KOSHKIN_DOM\image_cache\56a8f29efd9be720e363fa6f7cbf9cce.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7c39ad4f9192273a5ace91872b9a3bb5.jpg,E:\KOSHKIN_DOM\image_cache\a3e117aedfeaec8fe4bcc0a16bf377e5.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\861604386ec6043a2449edd6539d94ab.jpg,E:\KOSHKIN_DOM\image_cache\861604386ec6043a2449edd6539d94ab.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\6f1603a70c94c17a599cc64e17b1c86f.jpg,E:\KOSHKIN_DOM\image_cache\6f1603a70c94c17a599cc64e17b1c86f.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\734fe3e7c34ddc5514cc5f8796360237.jpg,E:\KOSHKIN_DOM\image_cache\5352be22fd7ffb07dea0e66fa4816a12.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\3a8747ac830c8ceba80a1d392cdfc2f3.jpg,E:\KOSHKIN_DOM\image_cache\4d745c2ae70001d2b60b9d578d5f8609.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\4106739be63bb3917c9afb6fe7375cee.jpg,E:\KOSHKIN_DOM\image_cache\ceac4233c3eb575bee32c72e8c0d8f77.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7e563a0107ab644b7e6cf2a0c6567ea8.jpg,E:\KOSHKIN_DOM\image_cache\7e563a0107ab644b7e6cf2a0c6567ea8.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\685b8951e0494768d8bd28e1f89d9d50.jpg,E:\KOSHKIN_DOM\image_cache\ac9c85f7c76e181c89de896e94a63191.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\fa823dfbefc1997749212149dc9faf1f.jpg,E:\KOSHKIN_DOM\image_cache\fa823dfbefc1997749212149dc9faf1f.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\2782954a6737e5e246b58dcc62849c4c.jpg,E:\KOSHKIN_DOM\image_cache\2782954a6737e5e246b58dcc62849c4c.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\5a181c30a7f24b736ac8095fd76e721e.jpg,E:\KOSHKIN_DOM\image_cache\5a181c30a7f24b736ac8095fd76e721e.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\e1103b28e34289c5f5c0e595f653f2a1.jpg,E:\KOSHKIN_DOM\image_cache\e1103b28e34289c5f5c0e595f653f2a1.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\4e6c3115a2b339a23c24224d9890a718.jpg,E:\KOSHKIN_DOM\image_cache\4e6c3115a2b339a23c24224d9890a718.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\28ce82128626ca3d65cededd4c5b9ef4.jpg,E:\KOSHKIN_DOM\image_cache\acd043b51bf904d28546de5b59c60faa.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d000ddbe5bfc5fcb442ac6e6e291d9b2.jpg,E:\KOSHKIN_DOM\image_cache\d000ddbe5bfc5fcb442ac6e6e291d9b2.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9964bcaf3886d0d7985464835fb3ac41.jpg,E:\KOSHKIN_DOM\image_cache\d673e114dc65a729743407acb56bda63.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\5071f6aaab5c9b69db08fd79b5264235.jpg,E:\KOSHKIN_DOM\image_cache\fb3e42e05ed69c7cab168d525aa09cd8.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\1a06f8097baed540f54e72331ded2e8b.jpg,E:\KOSHKIN_DOM\image_cache\ac4e9ff1dd755d060b181b86a30a9745.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\fc250ac330bf04219648d04aad885c59.jpg,E:\KOSHKIN_DOM\image_cache\fc250ac330bf04219648d04aad885c59.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\0c6aa58b0ddbbe8463ba61028ab32714.jpg,E:\KOSHKIN_DOM\image_cache\0c6aa58b0ddbbe8463ba61028ab32714.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\90602254cd40285a69acd4031c1101f6.jpg,E:\KOSHKIN_DOM\image_cache\90602254cd40285a69acd4031c1101f6.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\10be524007be11bfa01637ad12cd3d1d.jpg,E:\KOSHKIN_DOM\image_cache\10be524007be11bfa01637ad12cd3d1d.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\7e5bae1af162f5190d1cecbc8a2b72e2.jpg,E:\KOSHKIN_DOM\image_cache\7e5bae1af162f5190d1cecbc8a2b72e2.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\26df3e170e6d6fa4279f8da96ac4774b.jpg,E:\KOSHKIN_DOM\image_cache\f09ac6ce9526e66c37cf920674f74535.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e5a464731d4523396c60ad3c6cb3d916.jpg,E:\KOSHKIN_DOM\image_cache\45295ffa8715648ab82bfaeb76483479.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\3ad8bd4e28cfbb647e4820f5cbd960e0.jpg,E:\KOSHKIN_DOM\image_cache\3ad8bd4e28cfbb647e4820f5cbd960e0.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\35119a4fd18a4da5410cd2c485005b89.jpg,E:\KOSHKIN_DOM\image_cache\35119a4fd18a4da5410cd2c485005b89.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\f617afad2191029cfb8ed388d476872f.jpg,E:\KOSHKIN_DOM\image_cache\f617afad2191029cfb8ed388d476872f.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\2a36879d49fee8a799958967025b70e4.jpg,E:\KOSHKIN_DOM\image_cache\455d17e865a739cd1b5f9ba4a646b68d.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\27d06350959930e70ff22e96c1d15eba.jpg,E:\KOSHKIN_DOM\image_cache\27d06350959930e70ff22e96c1d15eba.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\ed4a3e3462f3492051f833a647ebd481.jpg,E:\KOSHKIN_DOM\image_cache\ed4a3e3462f3492051f833a647ebd481.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\863e2d9839d58f3d3f573c462f780b20.jpg,E:\KOSHKIN_DOM\image_cache\602bfb2ab61bb7e2bc0f06e9019f1b56.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\598bb04a1c5eddab1e7721f608d1a43b.jpg,E:\KOSHKIN_DOM\image_cache\598bb04a1c5eddab1e7721f608d1a43b.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\01edb5a1f5bf975530549b668d566277.jpg,E:\KOSHKIN_DOM\image_cache\20b2c0c32abc65f2db0e01c0e6c4e62a.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\b810e228f3b03f1070e85ef4942d667d.jpg,E:\KOSHKIN_DOM\image_cache\84cf85039de341c6cd6d90d55d41da0c.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\cfae3fea69a4366afd6f47da87245598.jpg,E:\KOSHKIN_DOM\image_cache\3a61c7716d6eafb80056441447cf2dd5.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\f98f175225db8bc6fbb55cdc44a411d8.jpg,E:\KOSHKIN_DOM\image_cache\cee7b8286000e059e998e7f908027590.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\0a056fdb01087aad018cce169412e83f.jpg,E:\KOSHKIN_DOM\image_cache\0a056fdb01087aad018cce169412e83f.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\551d7e59950048a2a5d5af4115a00e5f.jpg,E:\KOSHKIN_DOM\image_cache\551d7e59950048a2a5d5af4115a00e5f.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\4add5a9a3e656e3e5a2187463210c900.jpg,E:\KOSHKIN_DOM\image_cache\0eb35d97b1ae4130f5cfd1bea9e408e8.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2c274d4abc311345962ec1397f980ac6.jpg,E:\KOSHKIN_DOM\image_cache\0d4923cd9e5d2c8335f054eaedf1064d.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\08d31b8d4a81cfeab1d1cac9554e7bd2.jpg,E:\KOSHKIN_DOM\image_cache\9ef1c891e8063d63c9601ac4f61e0499.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\5a956c02d88e65be7814a0e8cc25287b.jpg,E:\KOSHKIN_DOM\image_cache\9854c4f3ef733ab8ca01d30dcfcb6836.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\95eb1cb1f69ab0f56e80ae6ff1f55c8e.jpg,E:\KOSHKIN_DOM\image_cache\95eb1cb1f69ab0f56e80ae6ff1f55c8e.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\0ad17ec6ed869dd437372eb0026bfc15.jpg,E:\KOSHKIN_DOM\image_cache\37a7da676863d29fd399803a9763c460.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\36d445aa4a7d9a16277e878eb0bd912b.jpg,E:\KOSHKIN_DOM\image_cache\36d445aa4a7d9a16277e878eb0bd912b.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\5f2b5878e2311b14169ed20ce1d08e44.jpg,E:\KOSHKIN_DOM\image_cache\6294085ab3b70a2af67c0b660bf23c0b.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e95da7d2433e769ccb4e7bea34aced22.jpg,E:\KOSHKIN_DOM\image_cache\62cf6935757f4a798af3d64a99676469.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\dc78e80753ed722be6c9e0a26de17964.jpg,E:\KOSHKIN_DOM\image_cache\dc78e80753ed722be6c9e0a26de17964.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c16a211ea849e871da212ea5313d9136.jpg,E:\KOSHKIN_DOM\image_cache\c16a211ea849e871da212ea5313d9136.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\66c798ee6e54c0c8ece672766a5f7726.jpg,E:\KOSHKIN_DOM\image_cache\33a580f1e0f1f38d14c2b082c80af55f.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\3e87b664ef96a5c790963e4bd1253b6e.jpg,E:\KOSHKIN_DOM\image_cache\0deea72d592c692e735a202b2987c3fd.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\72483df4aef1eeb02a07a3af0834c2ca.jpg,E:\KOSHKIN_DOM\image_cache\b613846a9410ee559571ca20991cf2b0.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ab7be8e1288406202d3262a02b30ba12.jpg,E:\KOSHKIN_DOM\image_cache\bfb7b35eb9fa2610d8a248573a6dae00.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2d3ae43401df44d1f1ad897cc11c76d3.jpg,E:\KOSHKIN_DOM\image_cache\2d3ae43401df44d1f1ad897cc11c76d3.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\48dea345b1556be1d613b60694745a8c.jpg,E:\KOSHKIN_DOM\image_cache\57d3791e24112c143aa7d305fc0d0780.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\64fd13ed72e76afa3a94930f4c82a3d6.jpg,E:\KOSHKIN_DOM\image_cache\bae445f3be4b0735c46cbd9885d31c98.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\a7eb8500549397bc0b5bc0563c417e02.jpg,E:\KOSHKIN_DOM\image_cache\ca5071f517ad48915b7c0820bcb26b71.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e5f540993bef17dc47fd13bd4277ba91.jpg,E:\KOSHKIN_DOM\image_cache\6f2eabf3e0ec3c4edbc7f907e6d6a004.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\efc2568c7676ab04e4398dbd7742f3b6.jpg,E:\KOSHKIN_DOM\image_cache\008d84928604b2c764e7ed405ef6ac66.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\03d6ea708ab395b75ca9e097340a24f9.jpg,E:\KOSHKIN_DOM\image_cache\6a889d95a500e71e374d4337b25427b6.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2f00f7d3507d7140f75f9bcabd6f4645.jpg,E:\KOSHKIN_DOM\image_cache\2f00f7d3507d7140f75f9bcabd6f4645.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c65eddb7a615609b31fb5862e231230c.jpg,E:\KOSHKIN_DOM\image_cache\9be1c41e7ec674530305fad7d91a9a9d.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\324baa99f4e8aea8ba8f7b1a02473ad4.jpg,E:\KOSHKIN_DOM\image_cache\d3ae48e2ea7a94e01c0723ee5fee8299.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\3aa8c50c1c60e07ada6d309ca6c8697d.jpg,E:\KOSHKIN_DOM\image_cache\49659b0f4bae611df43f60452b26765a.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8ed68730b994d497f5081982cff05ba5.jpg,E:\KOSHKIN_DOM\image_cache\8ed68730b994d497f5081982cff05ba5.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\e32c1c46ae764b141a13af7adc16a12c.jpg,E:\KOSHKIN_DOM\image_cache\4697858edaf669211e97f92989a67e08.png,1,0,lawn,
