path_before,path_after,label,synthetic,category,task
E:\KOSHKIN_DOM\image_cache\dc039e065d8079a1569c86437bb6c85d.jpg,E:\KOSHKIN_DOM\image_cache\dc039e065d8079a1569c86437bb6c85d.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\e62a3215110e66a7ae916863bdd914d7.jpg,E:\KOSHKIN_DOM\image_cache\f9eda812feca41e192ecc97ca80d6c1b.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\04890fe53503c8c8e821150c363d9406.jpg,E:\KOSHKIN_DOM\image_cache\04890fe53503c8c8e821150c363d9406.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\8adbfeffbc09d3862d91eb9f8f5c712c.jpg,E:\KOSHKIN_DOM\image_cache\8adbfeffbc09d3862d91eb9f8f5c712c.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f24c2d7acf24234daec25270cededc59.jpg,E:\KOSHKIN_DOM\image_cache\2e993ff7b53f28314c8e0e6f37acb520.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\94a870cc59fe2bb5b98e1034be71f5de.jpg,E:\KOSHKIN_DOM\image_cache\5c0eb21393344dcc861bb4fa86f6ff2d.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e6eb04ca1d535227989fa880d0ba2e72.jpg,E:\KOSHKIN_DOM\image_cache\e6eb04ca1d535227989fa880d0ba2e72.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\18a3e9f8c3ebfd912de4aeac0c1a8a3d.jpg,E:\KOSHKIN_DOM\image_cache\3a98761e3ff88b5a15c28c8ad296182f.png,1,0,curb,
E:\KOSHKIN_DOM\image_cache\eb7627b299e0c4d59228fdb386963aa9.jpg,E:\KOSHKIN_DOM\image_cache\eb7627b299e0c4d59228fdb386963aa9.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7b2c01cb27e7780aa8fae0fa38051ddc.jpg,E:\KOSHKIN_DOM\image_cache\7b2c01cb27e7780aa8fae0fa38051ddc.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\2c83b50ac498d4f30b7ea3362581c14d.jpg,E:\KOSHKIN_DOM\image_cache\2c83b50ac498d4f30b7ea3362581c14d.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c55041bc37f04b5c92cd0eee3fec1d38.jpg,E:\KOSHKIN_DOM\image_cache\c55041bc37f04b5c92cd0eee3fec1d38.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\4a5225662847f41eb5743aab76d49688.jpg,E:\KOSHKIN_DOM\image_cache\264e75b39ba246ede0df88722d612df7.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\7bd34fc10ba1f419c43b1554c5531f67.jpg,E:\KOSHKIN_DOM\image_cache\7bd34fc10ba1f419c43b1554c5531f67.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f4c78b511cf6f06228562d655f8a0c0c.jpg,E:\KOSHKIN_DOM\image_cache\aa199a32a3596c3eea1666466a1bed59.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3232bfbaa63681acc6c67202c27aa23f.jpg,E:\KOSHKIN_DOM\image_cache\3232bfbaa63681acc6c67202c27aa23f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\88aa14775c31233578321c30e1003b86.jpg,E:\KOSHKIN_DOM\image_cache\f19b668a86fcd716ad8062a916ef038b.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3ca64bd24802c7b6c7f7fcbe2bb34e50.jpg,E:\KOSHKIN_DOM\image_cache\3ca64bd24802c7b6c7f7fcbe2bb34e50.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\8c5aec1b9dfa8121c34891deeb507b91.jpg,E:\KOSHKIN_DOM\image_cache\8c5aec1b9dfa8121c34891deeb507b91.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\b857286fafc42f913f8cdc0ce856ace0.jpg,E:\KOSHKIN_DOM\image_cache\b857286fafc42f913f8cdc0ce856ace0.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\1f84b32a03db11874f0e8b836fe3aa9c.jpg,E:\KOSHKIN_DOM\image_cache\1f84b32a03db11874f0e8b836fe3aa9c.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\99041cfc225b1053ad45ba7736f224aa.jpg,E:\KOSHKIN_DOM\image_cache\29106d634b8b41e5b3a9bbe49f0ebb20.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\df0e4d1c4890f147b41703adca8572cb.jpg,E:\KOSHKIN_DOM\image_cache\df0e4d1c4890f147b41703adca8572cb.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f7faf5823b77272d18d002147760422d.jpg,E:\KOSHKIN_DOM\image_cache\7707e30418051de3ed05bf81adc4b910.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\9a26f2825fa731936db4463d851f5e3d.jpg,E:\KOSHKIN_DOM\image_cache\9a26f2825fa731936db4463d851f5e3d.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\5519f8bed0facd6bc6353725e34041a7.jpg,E:\KOSHKIN_DOM\image_cache\5519f8bed0facd6bc6353725e34041a7.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\4243a5d13f496e4675ba99cd9b582d94.jpg,E:\KOSHKIN_DOM\image_cache\4243a5d13f496e4675ba99cd9b582d94.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\b7c4c8bfdd62c59005cd66e914696cd2.jpg,E:\KOSHKIN_DOM\image_cache\82f5a8ee08dbb71d2fb5aa3e86590162.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\b9842049f3b75d124608b4c707afeeaf.jpg,E:\KOSHKIN_DOM\image_cache\883dc8db0d63917dce0aebfb7f59817d.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\8995811e5ed9a19d998d7852618b2f73.jpg,E:\KOSHKIN_DOM\image_cache\2c4f05299bf97de55d214188556dc4c4.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\5472230b2bd2a5936514a7b475cc8ec8.jpg,E:\KOSHKIN_DOM\image_cache\5ecbe9ab1362a6b5c2db363d10510908.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\8704e738eca9ff65b90e782eb96fb67c.jpg,E:\KOSHKIN_DOM\image_cache\8704e738eca9ff65b90e782eb96fb67c.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\3ccc50e94ae41bb1d8beb8360fc3bac2.jpg,E:\KOSHKIN_DOM\image_cache\3ccc50e94ae41bb1d8beb8360fc3bac2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\b7b7db491fbd91941f824ebae11ebe5e.jpg,E:\KOSHKIN_DOM\image_cache\8c0f4f675259320fd9f833859ab8c98d.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\4500a37cf9766a8773ee161d8720bcaa.jpg,E:\KOSHKIN_DOM\image_cache\b4fbda0d648260d696fc3febb56cc6a5.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3661c25ac4fcb7c9d26e6fea1f64b4cd.jpg,E:\KOSHKIN_DOM\image_cache\5b92027a666bdbbde0562d0ad3618582.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\518b0a59aa304138bd756ffa3e3f668b.jpg,E:\KOSHKIN_DOM\image_cache\4cf503266069b1ebe61384f101b36e5d.png,1,0,curb,
E:\KOSHKIN_DOM\image_cache\c04d0ac435caf2d8479a0cf42f5c67f9.jpg,E:\KOSHKIN_DOM\image_cache\3d4130ac0cd4d7bfd6c665a7cddb09c0.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\ec646ba50e879c50715dc61512b527de.jpg,E:\KOSHKIN_DOM\image_cache\40a82e83843fce286a693b8f68397c1c.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\8e604b5ad1368abb5311c5a81d6db62b.jpg,E:\KOSHKIN_DOM\image_cache\8da36e097dfbdc260c80c4dc43f40107.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\858a7dd47c2a21a13f0957f1b0c4b7e7.jpg,E:\KOSHKIN_DOM\image_cache\28f6e6683ecf4be1790fc759ca736f9c.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\47fce75be7cf95b664084d5bc74e5b26.jpg,E:\KOSHKIN_DOM\image_cache\47fce75be7cf95b664084d5bc74e5b26.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7a5c415452cd9c6978ccfc1451149c6f.jpg,E:\KOSHKIN_DOM\image_cache\5ca90781ba469c41b1b51fe0800f0f53.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\74ae964ef1881e81ba05b95f3c967e70.jpg,E:\KOSHKIN_DOM\image_cache\74ae964ef1881e81ba05b95f3c967e70.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\bd79ec4f096cddbf7d22a6a0ecbcc1af.jpg,E:\KOSHKIN_DOM\image_cache\bd79ec4f096cddbf7d22a6a0ecbcc1af.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c01a3995d9a025b6cfee778b9c8e8053.jpg,E:\KOSHKIN_DOM\image_cache\c01a3995d9a025b6cfee778b9c8e8053.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\fa16fbea3a900d5cddae6f95f115ed0e.jpg,E:\KOSHKIN_DOM\image_cache\98dc23f616aa90f12d922594feb04c70.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\9c4781ad79455183dee1b5d1e66b6104.jpg,E:\KOSHKIN_DOM\image_cache\9c4781ad79455183dee1b5d1e66b6104.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\9e8395b1e3c6c34462aa908dc835915f.jpg,E:\KOSHKIN_DOM\image_cache\9e8395b1e3c6c34462aa908dc835915f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\1ae4e45628bdd9c1f3c9ae289d6c5ba7.jpg,E:\KOSHKIN_DOM\image_cache\5e69567bd29216cc7d14bfbe74311645.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\48aa89eaf97d46ca395ea7f20a72c765.jpg,E:\KOSHKIN_DOM\image_cache\48aa89eaf97d46ca395ea7f20a72c765.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f9e6d9c30c7fbecd5055fb9e2a282061.jpg,E:\KOSHKIN_DOM\image_cache\f9e6d9c30c7fbecd5055fb9e2a282061.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\1c5232481d324153af69b71d534e058b.jpg,E:\KOSHKIN_DOM\image_cache\1c5232481d324153af69b71d534e058b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\ad22372188c7266c24ee48d6c9ab36c8.jpg,E:\KOSHKIN_DOM\image_cache\d06c68440e4e5c47596db7d46f329120.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\63e8fb6e9d6a5db4db45fed38e38e856.jpg,E:\KOSHKIN_DOM\image_cache\63e8fb6e9d6a5db4db45fed38e38e856.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\9b35add307a24e9a220aba01b80028a5.jpg,E:\KOSHKIN_DOM\image_cache\9b35add307a24e9a220aba01b80028a5.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\31f85ff8d9b8fc9d4941fbea5ffa86f1.jpg,E:\KOSHKIN_DOM\image_cache\31f85ff8d9b8fc9d4941fbea5ffa86f1.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\2c88d6d16389eebe2dfcc81e02f54d7a.jpg,E:\KOSHKIN_DOM\image_cache\0814ab41f0cfacd8ee3a63c68ff96a13.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\0411d5127936ca295fed77ec05dc0e57.jpg,E:\KOSHKIN_DOM\image_cache\0411d5127936ca295fed77ec05dc0e57.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6bd791b2ec471ba2987298374b2c1077.jpg,E:\KOSHKIN_DOM\image_cache\e6f52a87f10eed484306550dff942da7.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\6209aed2c3daa0d95b3e5a5e07db8a97.jpg,E:\KOSHKIN_DOM\image_cache\6209aed2c3daa0d95b3e5a5e07db8a97.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6e0c01f4c1f31900ca2fb1a45ec0f585.jpg,E:\KOSHKIN_DOM\image_cache\6e0c01f4c1f31900ca2fb1a45ec0f585.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\0ba15f595daeec1cbf191b25f8c6f1c8.jpg,E:\KOSHKIN_DOM\image_cache\29af2f180587b3f8847f4d64c0c34a82.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\edf7d9d8b8d75ee63c70163489bad18e.jpg,E:\KOSHKIN_DOM\image_cache\edf7d9d8b8d75ee63c70163489bad18e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6ce099f8dafc716162dc850c7d39c956.jpg,E:\KOSHKIN_DOM\image_cache\6ce099f8dafc716162dc850c7d39c956.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\105a869b050e2af1be1b5225fb9084a1.jpg,E:\KOSHKIN_DOM\image_cache\105a869b050e2af1be1b5225fb9084a1.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\ea054beaf1289a201b0c0347ef336328.jpg,E:\KOSHKIN_DOM\image_cache\ea054beaf1289a201b0c0347ef336328.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7a74dcb3194d415a540b873cf98cca91.jpg,E:\KOSHKIN_DOM\image_cache\65055ebef59689343f82c60dc20acd04.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\990d30375f9cb9732c2f5b5c0913ff13.jpg,E:\KOSHKIN_DOM\image_cache\990d30375f9cb9732c2f5b5c0913ff13.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\72e7b5ca0db51ed449777bbb5dde54ab.jpg,E:\KOSHKIN_DOM\image_cache\72e7b5ca0db51ed449777bbb5dde54ab.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\b4db3c6a8a52d480f68a77a9b0e2edd7.jpg,E:\KOSHKIN_DOM\image_cache\13841f089d1a5c187592afc6c52ec839.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\fc60f31b17de757e5f753c61be0452b5.jpg,E:\KOSHKIN_DOM\image_cache\fc60f31b17de757e5f753c61be0452b5.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\56f17a4b1ea85e8c25b0a2734e871145.jpg,E:\KOSHKIN_DOM\image_cache\56f17a4b1ea85e8c25b0a2734e871145.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\58697bdae7f75721bcfe145dea2ad202.jpg,E:\KOSHKIN_DOM\image_cache\004713e64483e957e80a4ee3a75828c0.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\0738a55a685b7ba4978093513fe9bf64.jpg,E:\KOSHKIN_DOM\image_cache\0738a55a685b7ba4978093513fe9bf64.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\b95a683aa4e9d5d4b10264643208f006.jpg,E:\KOSHKIN_DOM\image_cache\b95a683aa4e9d5d4b10264643208f006.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c1f3743c4e2971b2d33ec831cfa05ce2.jpg,E:\KOSHKIN_DOM\image_cache\9689f44b56a0b64eb90952f919f826dc.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\0010e567ffa76f9a6d03edd6c5970da6.jpg,E:\KOSHKIN_DOM\image_cache\d9c2de4970f3e1173fcece20eaa589d3.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\f898d31391e59647354a6695d6aae15b.jpg,E:\KOSHKIN_DOM\image_cache\f898d31391e59647354a6695d6aae15b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\be193b135c46ae519cfc15fc7f18c232.jpg,E:\KOSHKIN_DOM\image_cache\a076faec99f41a57d510d0ee3d6ed9dd.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\fbffa2b5fcea2e0ef4f5d10f8f55c087.jpg,E:\KOSHKIN_DOM\image_cache\fbffa2b5fcea2e0ef4f5d10f8f55c087.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\96d355ec4711556cc7f2b5499d9d10d2.jpg,E:\KOSHKIN_DOM\image_cache\96d355ec4711556cc7f2b5499d9d10d2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\36adebb310b459d0d28200ebbb8d1de4.jpg,E:\KOSHKIN_DOM\image_cache\36adebb310b459d0d28200ebbb8d1de4.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\77c1a7553d7ecc539d3654010eb23944.jpg,E:\KOSHKIN_DOM\image_cache\77c1a7553d7ecc539d3654010eb23944.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\680896af7fe516df41c2ac8270789486.jpg,E:\KOSHKIN_DOM\image_cache\680896af7fe516df41c2ac8270789486.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\23fdb731f14b5fed91c9c2914ab7b654.jpg,E:\KOSHKIN_DOM\image_cache\23fdb731f14b5fed91c9c2914ab7b654.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\5dca9b8b69fdce4c63efa78b348217e1.jpg,E:\KOSHKIN_DOM\image_cache\43b0dc140265c15b34009b5d9b8ed3d4.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\96a31c1410905ece2ab8140137e5098b.jpg,E:\KOSHKIN_DOM\image_cache\efa7a948e794e8fb567e255d5584ccee.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\d175de3061f5728f74aa483509425fcc.jpg,E:\KOSHKIN_DOM\image_cache\d175de3061f5728f74aa483509425fcc.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\74d362532c41e3acfe2ea539b3f715fb.jpg,E:\KOSHKIN_DOM\image_cache\74d362532c41e3acfe2ea539b3f715fb.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\56827e30596ac01e370c671976bf2de1.jpg,E:\KOSHKIN_DOM\image_cache\509173281351273eea48ed598938d796.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\f44570de558d9c1c1ad91a7aa67cb09b.jpg,E:\KOSHKIN_DOM\image_cache\2114e55f9f7a64482be3833a37776ddd.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\4a7f44b3125172b2a3fb0004b90f0d04.jpg,E:\KOSHKIN_DOM\image_cache\f9d8a6b80c7c5610b90323eeda62b646.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\0788cb7d14cbff9aa8297e57a4aae9d2.jpg,E:\KOSHKIN_DOM\image_cache\0788cb7d14cbff9aa8297e57a4aae9d2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6d11fc624fa8cdf376f68b89d227ddc6.jpg,E:\KOSHKIN_DOM\image_cache\b8c78ed0703579f2b7a8eaf21d6acbb0.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\f4cd2c74f55369840d27570ee479d8ad.jpg,E:\KOSHKIN_DOM\image_cache\345b4ff64787e08870146b67a4b7c82d.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\be193b135c46ae519cfc15fc7f18c232.jpg,E:\KOSHKIN_DOM\image_cache\be193b135c46ae519cfc15fc7f18c232.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\6ce5d97ca9c10aa24d695d258062142c.jpg,E:\KOSHKIN_DOM\image_cache\1ad419b82402f0d98a635ef8b263df6f.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\dd09d47fabb223ccf4507c3fadc71747.jpg,E:\KOSHKIN_DOM\image_cache\dd09d47fabb223ccf4507c3fadc71747.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7357655db548e6a0e4456f829913d6d9.jpg,E:\KOSHKIN_DOM\image_cache\7357655db548e6a0e4456f829913d6d9.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\2eb86c2e0944d56082fc7a8058aa2b04.jpg,E:\KOSHKIN_DOM\image_cache\2dc6c231516de23a097e7cc725520e41.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\224dedb3c81b320338cc6b8414e1bb43.jpg,E:\KOSHKIN_DOM\image_cache\f692c090b88f901acf019a0f7504597c.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\454f489192cf6593dd0517a23a462ca2.jpg,E:\KOSHKIN_DOM\image_cache\454f489192cf6593dd0517a23a462ca2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\97124f02d3d5ba6a72a964ec41bb916c.jpg,E:\KOSHKIN_DOM\image_cache\97124f02d3d5ba6a72a964ec41bb916c.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\ea842c35bebcfbf78cbbd213831f5417.jpg,E:\KOSHKIN_DOM\image_cache\136b7bbea1e753b1b4ec313df81907d4.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\a309c644f3866945175101284251a2a5.jpg,E:\KOSHKIN_DOM\image_cache\4cf79a79004dd25def2725e99dc0eb63.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\f67c096f821a319c72b3b66aec15b37d.jpg,E:\KOSHKIN_DOM\image_cache\be596708a2f9003d9832e4eb93b3ea80.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\fcdaa46457da1f78b85a097b0e24c075.jpg,E:\KOSHKIN_DOM\image_cache\27b9b190af035bf7c3da3d88ec418666.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\2aa712c40bc980491958ebaaf14b2ca5.jpg,E:\KOSHKIN_DOM\image_cache\2aa712c40bc980491958ebaaf14b2ca5.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\8ed5596f77abbd33aac91fa0aedfba96.jpg,E:\KOSHKIN_DOM\image_cache\0be67efec993856585ec4bc82e390590.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3b29a0e775ad93b2b928698f21e74c49.jpg,E:\KOSHKIN_DOM\image_cache\438ce59e885eb12e61842ed08b57766c.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\f1b1fd70875de954477f68e536ae5f3f.jpg,E:\KOSHKIN_DOM\image_cache\f1b1fd70875de954477f68e536ae5f3f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f5c2b76985772c02cce9317e6cc4398b.jpg,E:\KOSHKIN_DOM\image_cache\f5c2b76985772c02cce9317e6cc4398b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\a9dd8005571cc5b299fcf0124b9a4a7b.jpg,E:\KOSHKIN_DOM\image_cache\a9dd8005571cc5b299fcf0124b9a4a7b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\a0c3a6f5b2f2a6f17dd728a3922ea6e3.jpg,E:\KOSHKIN_DOM\image_cache\a0c3a6f5b2f2a6f17dd728a3922ea6e3.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d91276e87fc6bb5eb8eb824cc9b2718d.jpg,E:\KOSHKIN_DOM\image_cache\d91276e87fc6bb5eb8eb824cc9b2718d.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\852f4581d1bf5fe067f0b1dcf3d8216a.jpg,E:\KOSHKIN_DOM\image_cache\e829d1844626f1c3ae3e702915d7c030.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\c4bb2e3b4199283651d0477024d8d1d0.jpg,E:\KOSHKIN_DOM\image_cache\c4bb2e3b4199283651d0477024d8d1d0.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c782b75342afa247666e52e029511a24.jpg,E:\KOSHKIN_DOM\image_cache\c782b75342afa247666e52e029511a24.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\af4d6dd47d90449d573244b9002f5149.jpg,E:\KOSHKIN_DOM\image_cache\af4d6dd47d90449d573244b9002f5149.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\b5f5cddc941ce8d27453571f9903f7a8.jpg,E:\KOSHKIN_DOM\image_cache\c518dede97af097890bd25d4492c13bf.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\b3c2f14e6a537e10b5afb150157170c2.jpg,E:\KOSHKIN_DOM\image_cache\b3c2f14e6a537e10b5afb150157170c2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\cea564687152e7dd2e12117a0d3783d7.jpg,E:\KOSHKIN_DOM\image_cache\cea564687152e7dd2e12117a0d3783d7.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\61c382cdd20525d4d639e64ee2d216af.jpg,E:\KOSHKIN_DOM\image_cache\8811c670115efb3cb38e069611097c6b.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\5d793621557c8bfd3299936c490b4a8c.jpg,E:\KOSHKIN_DOM\image_cache\a6e9d73e6829c7c67e81bd988312d01c.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\2bf38aae1bb5613d546846f2e15589e7.jpg,E:\KOSHKIN_DOM\image_cache\0e6fa377ad97486afbcf59008c053987.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\d25e89df89c08e4bbeec8c2d512b9437.jpg,E:\KOSHKIN_DOM\image_cache\d25e89df89c08e4bbeec8c2d512b9437.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\058b9bacaa1ea5726481c2137e2c07c3.jpg,E:\KOSHKIN_DOM\image_cache\058b9bacaa1ea5726481c2137e2c07c3.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7c7e5da1e265483d58cf2ec2d6807858.jpg,E:\KOSHKIN_DOM\image_cache\7c7e5da1e265483d58cf2ec2d6807858.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\e921db262e241ab0264f7067ece9db06.jpg,E:\KOSHKIN_DOM\image_cache\e921db262e241ab0264f7067ece9db06.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\0481f044d69a6574d88591c7234a696f.jpg,E:\KOSHKIN_DOM\image_cache\df480d6403f37b5792f63138f255feb4.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\a92dd43cf43dbf6bcd9a399743ebf97d.jpg,E:\KOSHKIN_DOM\image_cache\f4288dfff683fe6fc4a93554b406c1eb.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\de4525c0f49cdb0425418b347233ab1c.jpg,E:\KOSHKIN_DOM\image_cache\fd2d850338c1a3ea8d53ebe23d124b6c.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\93b1a79f8f5053002ce5489cdb943da1.jpg,E:\KOSHKIN_DOM\image_cache\b94cab7c736d4d5e6a121e0f1c4a7762.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\6b67254b19b9933089a49bc028adca33.jpg,E:\KOSHKIN_DOM\image_cache\50459f57cdd3ab41fa006c2368f006c3.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e7e5272fdb88c77efc12f628f8b370b6.jpg,E:\KOSHKIN_DOM\image_cache\e7e5272fdb88c77efc12f628f8b370b6.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\0a895e1b9288af5bb7a7e8df7d51351e.jpg,E:\KOSHKIN_DOM\image_cache\0a895e1b9288af5bb7a7e8df7d51351e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\8c717d2907e2bc4adcfefe0ffe33cfbc.jpg,E:\KOSHKIN_DOM\image_cache\3aa807259df31346be1a1d60bf0a5cef.jpeg,1,0,curb,
