source,row,task,before_url,after_url,decision
Завершенные_задачи__Нарушение_содержания_бортового_камня_,75818,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/112652/5675850/DPoBXVcg7JnJ.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1226750/Txt048.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,80513,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/146131/5673624/gjnaIwTLYbTO.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1214066/qMrbxS.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,14279,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/128940/5665706/eeZYe7RH7F8z.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1177392/FznbQ9.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,44683,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/116229/5621234/p5HHOj2t0c7Z.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1006610/MXlc7c.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,37942,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/133277/5633349/AAarBl5oOUJX.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1041357/4tx3Am.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,60598,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/145782/5685531/faD7n0x3aKhv.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1274431/wWwkg5.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,85661,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/124056/5670358/GSMUFwmBrvhM.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1198584/t3i4a3.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,72511,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/142674/5678450/jt1tDmjLz2cK.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1236531/rbqZGf.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,69954,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/123066/5679559/sjGZ5LTyNTAi.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1243877/qOfOGp.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,65894,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/125308/5681261/uKoniddn3kje.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1254846/E4KF92.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,17869,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/128799/5660421/EuV2v09yqL1e.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1157449/LZAq9l.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,67274,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/136813/5680153/a4qY31pgLtCK.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1250341/E39NMH.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,62434,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/113868/5682460/JxmTZO3FKclW.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1264539/oRT8FD.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,36376,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/133701/5636469/81OSb65Hqcy7.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1053637/5vzA9F.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,25706,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/128739/5652460/4UFcxrG8kk8h.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1121054/OSSmlj.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,14992,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/111372/5665088/TlAwKyBw4R4O.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1171614/UcOGyX.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,44103,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/133094/5621061/VHBin14nP5XY.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1008558/dKps5B.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,21673,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/116549/5654581/KaGx5lqgGrys.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1138512/YyBOZJ.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,97663,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/122688/5658630/5zcgFhsi2XDy.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1154759/Xs9gsx.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,61216,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/121712/5684101/FjEwPOXqCgfu.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1268239/YeK2DY.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,86595,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/139049/5668971/d0Fn63onvD3i.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1194937/fHjbPE.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,34296,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/136190/5639728/gRw8hlVSIMpY.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1067922/n3vFGv.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,95996,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/140173/5659905/CgSvrdEwmIDy.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1160974/3KElKV.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,24826,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/136265/5652059/CvVRl6ecbO5E.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1123923/QSZlQP.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,1871,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/134579/5683089/doUmnLflBXj9.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1264759/0gSEcz.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,98404,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/122861/5659469/OfIimKnPorEC.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1152276/AVfXYW.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,44958,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/128767/5621190/3wg4PkVLcW3X.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1005547/eoGM37.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,39344,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/112827/5629361/TIILHOjWLYBW.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1033985/QbEQ3C.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,75795,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/139602/5676356/j02W7742rn1N.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1226785/RZ5v27.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,90096,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/127969/5665893/sP5KhhXfzg1b.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1180228/iwReod.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,25753,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/114617/5652183/nvbWD36RjXsT.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1120714/Y4zKQW.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,23404,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/135196/5652660/530ssqyPPp50.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1129356/0BuNbH.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,81607,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/140693/5673845/xlSilUCEI27l.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1211062/zeKRyn.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,85313,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/125831/5670263/RnM5NSeY07QD.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1199797/L5XQhw.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,54061,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/128994/5606526/dcluSS3meA6u.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/951035/O4MfMd.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,57018,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/114665/5595170/a04I0aEUE2R4.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/928336/nV4drK.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,68746,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/127839/5679423/6haFO4WkpGJr.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1246479/LgEZEF.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,43734,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/129255/5623178/Ibuh5FWKluHm.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1010929/a5pTVs.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,11545,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/112743/5669854/lHWZxISg9YdD.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1200064/YdnabR.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,53436,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/114472/5606666/65A9jkYTyzAd.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/953654/OzGtvl.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,89404,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/112333/5667087/80bUorn6Ay5g.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1182845/J7FvXR.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,12694,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/134051/5669190/8zCz6e5p3StX.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1192964/gG8ONm.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,24635,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/128981/5652028/JERMI5QEp7fl.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1124602/vjdqkL.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,18728,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/115110/5659254/k7Lt5nEmzmlt.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1154143/e5yxlY.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,43153,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/134868/5623316/exoBtdWrAXCt.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1013747/8XuGix.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,33075,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/111346/5639885/OkJ6S12oahaO.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1073521/0EjLSj.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,911,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/128824/5684694/0EKuqa3nE2sE.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1271925/RSZ1uT.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,34764,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/114973/5637219/mcZoVdmmPMi4.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1066505/zh1LH3.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,51144,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/114419/5609401/spGoKrBBgW4l.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/964195/Nrlagu.png,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,31398,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/129051/5642248/7xkbJW2E7TzZ.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1082702/1F87Ho.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,59576,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/120665/5686627/VgV3fz2rBoMf.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1280951/8KsKKN.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,35593,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/116349/5637222/yPKJzbWyck5h.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1060484/1NMCtx.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,43962,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/135581/5623190/nIqLwWw16r9g.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1009305/qKu45X.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,40272,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/136449/5627593/TxfwS3rFmzna.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1029314/dICuDv.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,77806,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/117506/5674549/fRrP9CiLZk5o.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1221116/vvelIr.png,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,96565,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/141967/5660270/sXWOqFsj0Dlo.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1159102/fN9osb.png,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,76495,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/136851/5675938/5YirFHhqeNGH.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1225098/tgUqnD.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,1519,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/129011/5683302/AXNLpd5kQpdq.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1267345/usMSIt.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,34868,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/111513/5637290/DLbSXhWNqc4O.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1065940/L8s0BD.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,87321,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/145795/5669068/O535aJn5riLN.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1192090/jxPUE3.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,47940,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/131930/5617251/EXSQmAYQ6JN6.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/986003/3EVuMg.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,92547,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/117786/5664440/2QiBnryMxxSX.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1173066/TP2Nuu.jfif,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,31501,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/116649/5642156/2TGVgC64tXDp.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1082067/S95ee2.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,8270,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/111418/5675666/MLggO5A4Ci19.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1225510/jmBCwx.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,89211,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/116213/5667529/Q4ix3huAziBQ.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1183383/53FtVF.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,15738,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/111477/5665158/UMMUSNTVnreV.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1168290/gPEgH1.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,62082,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/142857/5682533/HZrUqywtFjw2.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1265591/ZMEFHe.png,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,40918,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/135260/5627252/MMh7J0CZhOsC.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1025838/3Yl5Mt.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,21304,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/136161/5656367/bmeUQkZ7ogy0.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1140206/XoG7pi.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,54050,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/113084/5605730/KptbTwHfCkda.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/951059/C1Dnkv.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,91656,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/128216/5665813/r7S4sf8ZVa6w.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1175636/1sCy5n.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,67049,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/138010/5680158/RTZANxjl88Ev.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1251060/CDXNFw.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,93982,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/145266/5664879/TCijoX8i6URp.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1168647/OWT9EK.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,41472,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/114241/5627004/2Xi0RHBrhdZr.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1022635/CegDLY.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,92220,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/122870/5665944/hzr7Af7FBGPq.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1174264/TfrhaQ.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,15630,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/135772/5665125/YIDFfh1e5jUk.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1168924/5cZ1pe.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,85311,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/140639/5670527/TihYmG243aIG.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1199815/9NQTgt.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,39346,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/133015/5629339/sePYXmbI1aos.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1033982/Ajw0K0.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,49009,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/113033/5615075/mjpUuOIA8Y8K.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/979792/NAvlXb.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,82095,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/119193/5671766/yXJXWTkyzhOZ.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1209373/btEvdz.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,29434,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/114565/5643715/6nTwmJVtEOfu.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1090139/KaPaOk.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,29207,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/133062/5643627/K4nvHu9JvlcD.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1091146/mLwIyC.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,17784,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/136503/5660247/61uFNU4gXTY8.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1157771/ntmsr2.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,63793,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/123769/5681661/yfEKAwMCxiuT.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1260664/mBXKVO.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,20436,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/111477/5656906/EmyjBiC8cA8R.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1144281/0l7Yog.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,60683,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/119075/5684943/QdkBakFvy74i.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1273148/Ay5qnB.png,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,99891,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/126078/5657038/APqEkpqOZ51a.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1147159/XpNNIm.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,80906,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/115363/5673686/ufVawsb2jexy.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1212904/eQofEt.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,49817,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/133989/5611965/7vqLRp3IZLte.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/974515/wedKXi.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,55444,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/136009/5598831/LarBGR18EhpM.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/939030/irnQjr.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,93767,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/121748/5664560/tc4ANwETlDVB.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1169280/cWb4oE.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,73315,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/139978/5677145/yyL0GcCjftqY.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1234233/flv5ha.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,62807,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/127359/5682306/po907027bcVN.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1263698/vJ2hKx.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,71730,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/136791/5678030/5II67Rcjnc73.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1238485/zsj9si.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,88706,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/117517/5667353/gmP0WsdrX3JX.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1185417/PJKnn0.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,29111,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/114458/5643675/JK3RgScNEufg.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1091720/bYpIJy.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,32998,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/135659/5640440/LH8JVoSoOhmU.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1074097/UUVO80.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,90889,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/122524/5666449/ScjAbJAXdpXy.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1177960/M0NWNN.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,79576,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/113251/5674753/JMvP6oyda9C7.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1216564/7BjCps.jpg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,10903,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/132408/5671289/yEW3Y4iYviJY.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1204769/LtHjyI.jpeg,good
Завершенные_задачи__Нарушение_содержания_бортового_камня_,70111,Нарушение содержания бортового камня,https://ckkb-mos.online/storage/uploads/images/10645/115904/5679600/PSL6xp2w286h.jpg,https://ckkb-mos.online/storage/uploads/task_attaches/10645/1243532/9eQsJY.jpeg,good
